key,group,A_l2_delta,A_l2_ratio,A_mad,A_cos,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos,B_over_A_ratio
transformer_blocks.1.attn2.to_v.weight,transformer_blocks.1.attn2,0.0,0.0,0.0,0.9999998807907104,2359296,24.430557250976562,0.4942481219768524,0.011865423992276192,0.8772053122520447,494248121976.8524
transformer_blocks.1.attn2.to_v_control.bias,transformer_blocks.1.attn2,4.630182957043871e-05,0.00019902782514691353,7.675907909288071e-07,0.9999999403953552,1536,0.4354608952999115,1.8718230724334717,0.008739316835999489,0.36564260721206665,9404.831016200593
transformer_blocks.1.attn2.to_v_control.weight,transformer_blocks.1.attn2,0.005682413931936026,0.00020713044796139002,2.3432032776327105e-06,1.0,2359296,23.133882522583008,0.8432562947273254,0.011803711764514446,0.6457341313362122,4071.1363247443737
transformer_blocks.1.ff.control_conv.bias,transformer_blocks.1.ff,0.0004720781871583313,0.00021116073185112327,3.9068777368811425e-06,0.9999998807907104,6144,3.244605541229248,1.4513131380081177,0.035266079008579254,0.42888203263282776,6873.025672966153
transformer_blocks.1.ff.control_conv.weight,transformer_blocks.1.ff,0.0026331415865570307,0.00020661279268097132,6.355993264151039e-06,1.0,55296,10.313526153564453,0.8092639446258545,0.034038640558719635,0.7986433506011963,3916.814298902664
transformer_blocks.1.ff.net.0.proj.bias,transformer_blocks.1.ff,0.0,0.0,0.0,1.000000238418579,6144,1.0660386085510254,0.4880312979221344,0.00891648419201374,0.9068125486373901,488031297922.1344
transformer_blocks.1.ff.net.0.proj.weight,transformer_blocks.1.ff,0.0,0.0,0.0,1.0,9437184,58.76923370361328,0.4883326590061188,0.0146681172773242,0.8776866793632507,488332659006.1188
transformer_blocks.1.ff.net.2.bias,transformer_blocks.1.ff,0.0,0.0,0.0,1.0000001192092896,1536,0.5621358156204224,0.6229655146598816,0.009809046983718872,0.8432340025901794,622965514659.8816
transformer_blocks.1.ff.net.2.weight,transformer_blocks.1.ff,0.0,0.0,0.0,1.0,9437184,55.890907287597656,0.47094133496284485,0.014177901670336723,0.8852123618125916,470941334962.84485
transformer_blocks.1.ff_context.net.0.proj.bias,transformer_blocks.1.ff_context,0.0,0.0,0.0,0.9999998211860657,6144,0.9775639176368713,0.3193856179714203,0.009876983240246773,0.9479147791862488,319385617971.4203
transformer_blocks.1.ff_context.net.0.proj.weight,transformer_blocks.1.ff_context,0.0,0.0,0.0,1.0,9437184,38.79667663574219,0.3292931020259857,0.009177591651678085,0.9468269348144531,329293102025.9857
transformer_blocks.1.ff_context.net.2.bias,transformer_blocks.1.ff_context,0.0,0.0,0.0,1.0000001192092896,1536,0.4389393925666809,0.35213547945022583,0.008819371461868286,0.9364336133003235,352135479450.2258
transformer_blocks.1.ff_context.net.2.weight,transformer_blocks.1.ff_context,0.0,0.0,0.0,1.0,9437184,32.515132904052734,0.3468620479106903,0.0075433095917105675,0.940104067325592,346862047910.6903
transformer_blocks.1.norm1.linear.bias,transformer_blocks.1.norm1,0.0,0.0,0.0,1.0,13824,2.393611431121826,0.7080405950546265,0.012287711724638939,0.7532756328582764,708040595054.6265
transformer_blocks.1.norm1.linear.weight,transformer_blocks.1.norm1,0.0,0.0,0.0,1.0000001192092896,21233664,35.3466682434082,0.6534926295280457,0.0036021494306623936,0.7940790057182312,653492629528.0457
transformer_blocks.1.norm1_context.linear.bias,transformer_blocks.1.norm1_context,0.0,0.0,0.0,1.0000001192092896,9216,1.3108041286468506,0.3801211416721344,0.009101982228457928,0.9249383807182312,380121141672.1344
transformer_blocks.1.norm1_context.linear.weight,transformer_blocks.1.norm1_context,0.0,0.0,0.0,0.9999998211860657,14155776,21.08049201965332,0.2356451451778412,0.0032545190770179033,0.981036901473999,235645145177.8412
transformer_blocks.10.attn.add_k_proj.bias,transformer_blocks.10.attn,0.0,0.0,0.0,0.9999999403953552,1536,0.9230309128761292,0.5085856318473816,0.018378756940364838,0.9107593894004822,508585631847.3816
transformer_blocks.10.attn.add_k_proj.weight,transformer_blocks.10.attn,0.0,0.0,0.0,0.9999998211860657,2359296,40.76336669921875,0.5625588297843933,0.021108217537403107,0.8412664532661438,562558829784.3933
transformer_blocks.10.attn.add_q_proj.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,1536,0.9249334931373596,0.33678850531578064,0.018537743017077446,0.9440418481826782,336788505315.78064
transformer_blocks.10.attn.add_q_proj.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,2359296,38.58563995361328,0.5761530995368958,0.01999921351671219,0.8367061018943787,576153099536.8958
transformer_blocks.10.attn.add_v_proj.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,1536,0.41728654503822327,0.33976995944976807,0.008122047409415245,0.9421172142028809,339769959449.76807
transformer_blocks.10.attn.add_v_proj.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,2359296,39.396671295166016,0.4994065761566162,0.020331555977463722,0.8709951043128967,499406576156.6162
transformer_blocks.10.attn.norm_added_k.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,64,0.8173549771308899,0.083590067923069,0.09982871264219284,0.9998130202293396,83590067923.069
transformer_blocks.10.attn.norm_added_q.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,64,0.7335603833198547,0.07652352005243301,0.08613017201423645,0.999580979347229,76523520052.43301
transformer_blocks.10.attn.norm_k.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,64,0.580420970916748,0.05252416431903839,0.059082336723804474,0.9986376166343689,52524164319.03839
transformer_blocks.10.attn.norm_q.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,64,0.6494138240814209,0.05740950256586075,0.06535497307777405,0.9992901086807251,57409502565.86075
transformer_blocks.10.attn.to_add_out.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,1536,0.33008965849876404,0.17551429569721222,0.00642987247556448,0.985460638999939,175514295697.21222
transformer_blocks.10.attn.to_add_out.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,2359296,38.081260681152344,0.4610207974910736,0.019683007150888443,0.8909393548965454,461020797491.0736
transformer_blocks.10.attn.to_k.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,1536,1.4456294775009155,0.8139098882675171,0.027957912534475327,0.7022077441215515,813909888267.5171
transformer_blocks.10.attn.to_k.weight,transformer_blocks.10.attn,0.0,0.0,0.0,0.9999998807907104,2359296,39.807273864746094,0.5679664611816406,0.020614055916666985,0.843448281288147,567966461181.6406
transformer_blocks.10.attn.to_k_control.bias,transformer_blocks.10.attn,0.0,0.0,0.0,0.0,1536,0.0,0.0,0.0,0.0,0.0
transformer_blocks.10.attn.to_k_control.weight,transformer_blocks.10.attn,0.0,0.0,0.0,0.0,2359296,0.0,0.0,0.0,0.0,0.0
transformer_blocks.10.attn.to_out.0.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,1536,0.5363057255744934,0.33653995394706726,0.009663289412856102,0.9645811319351196,336539953947.06726
transformer_blocks.10.attn.to_out.0.weight,transformer_blocks.10.attn,0.0,0.0,0.0,0.9999998211860657,2359296,34.99070739746094,0.4659173786640167,0.0180656835436821,0.8900051712989807,465917378664.0167
transformer_blocks.10.attn.to_out_control.bias,transformer_blocks.10.attn,0.0001316369598498568,0.00020095733634661883,2.21535810851492e-06,1.0,1536,0.5831824541091919,0.8902879357337952,0.011409394443035126,0.6488820314407349,4430.233538565416
transformer_blocks.10.attn.to_out_control.weight,transformer_blocks.10.attn,0.008299618028104305,0.00020720064640045166,3.634374024841236e-06,0.9999999403953552,2359296,36.849056243896484,0.9199396967887878,0.01889338530600071,0.6706393361091614,4439.849529093617
transformer_blocks.10.attn.to_q.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0,1536,0.7455986142158508,0.263456791639328,0.014898098073899746,0.9663429260253906,263456791639.328
transformer_blocks.10.attn.to_q.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,2359296,39.783424377441406,0.5472164154052734,0.020609475672245026,0.8521251678466797,547216415405.27344
transformer_blocks.10.attn.to_q_control.bias,transformer_blocks.10.attn,3.108178498223424e-05,0.0002041400584857911,5.169098358237534e-07,1.0,1536,0.7894856333732605,5.185211658477783,0.015930114313960075,0.4188084900379181,25400.265247001622
transformer_blocks.10.attn.to_q_control.weight,transformer_blocks.10.attn,0.006857051979750395,0.0002070805785479024,2.9827767775714165e-06,1.0,2359296,33.17744064331055,1.0019471645355225,0.017168818041682243,0.6508837938308716,4838.44099105271
transformer_blocks.10.attn.to_v.bias,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,1536,0.34983164072036743,0.6076664328575134,0.0070998030714690685,0.81718510389328,607666432857.5134
transformer_blocks.10.attn.to_v.weight,transformer_blocks.10.attn,0.0,0.0,0.0,1.0000001192092896,2359296,35.50165939331055,0.4324316680431366,0.018299056217074394,0.9040819406509399,432431668043.1366
transformer_blocks.10.attn.to_v_control.bias,transformer_blocks.10.attn,7.990115409484133e-05,0.0002008081937674433,1.3690103060071124e-06,0.9999998807907104,1536,0.3527831733226776,0.8866174221038818,0.0071011921390891075,0.6918709874153137,4415.24522010009
transformer_blocks.10.attn.to_v_control.weight,transformer_blocks.10.attn,0.006162553559988737,0.00020755962759722024,2.709105046960758e-06,1.0,2359296,29.673444747924805,0.9994248747825623,0.015382525511085987,0.5692592859268188,4815.1217148398155
transformer_blocks.10.attn2.add_k_proj.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,0.9999998211860657,1536,0.0,0.0,0.0,0.9999998211860657,0.0
transformer_blocks.10.attn2.add_k_proj.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,2359296,0.0,0.0,0.0,1.0,0.0
transformer_blocks.10.attn2.add_q_proj.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,1536,0.0,0.0,0.0,1.0000001192092896,0.0
transformer_blocks.10.attn2.add_q_proj.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,0.9999998807907104,2359296,0.0,0.0,0.0,0.9999998807907104,0.0
transformer_blocks.10.attn2.add_v_proj.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,1536,0.0,0.0,0.0,1.0,0.0
transformer_blocks.10.attn2.add_v_proj.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,0.9999999403953552,2359296,0.0,0.0,0.0,0.9999999403953552,0.0
transformer_blocks.10.attn2.norm_added_k.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,64,0.0,0.0,0.0,1.0,0.0
transformer_blocks.10.attn2.norm_added_q.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,64,0.0,0.0,0.0,1.0,0.0
transformer_blocks.10.attn2.norm_k.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,64,0.8680344223976135,0.08241797238588333,0.09024333953857422,0.9985102415084839,82417972385.88333
transformer_blocks.10.attn2.norm_q.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,64,0.5570911169052124,0.05204518884420395,0.0583806075155735,0.9989669919013977,52045188844.20395
transformer_blocks.10.attn2.to_add_out.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,1536,0.0,0.0,0.0,1.0000001192092896,0.0
transformer_blocks.10.attn2.to_add_out.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,2359296,0.0,0.0,0.0,1.0,0.0
transformer_blocks.10.attn2.to_k.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,1536,1.2033703327178955,0.6720943450927734,0.02406054362654686,0.7735017538070679,672094345092.7734
transformer_blocks.10.attn2.to_k.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,2359296,35.15650939941406,0.5021573901176453,0.018078485503792763,0.8685369491577148,502157390117.64526
transformer_blocks.10.attn2.to_k_control.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,0.0,1536,0.0,0.0,0.0,0.0,0.0
transformer_blocks.10.attn2.to_k_control.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,0.0,2359296,0.0,0.0,0.0,0.0,0.0
transformer_blocks.10.attn2.to_out.0.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,0.9999998807907104,1536,0.5497841835021973,1.047413945198059,0.00939825177192688,0.6227051615715027,1047413945198.0591
transformer_blocks.10.attn2.to_out.0.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,2359296,34.19016647338867,1.338389277458191,0.017571300268173218,0.5043299794197083,1338389277458.191
transformer_blocks.10.attn2.to_out_control.bias,transformer_blocks.10.attn2,0.00013059393677394837,0.0002015471109189093,2.2553558665094897e-06,1.0,1536,0.41634026169776917,0.6425426602363586,0.008147681131958961,0.7927221655845642,3188.0519354446515
transformer_blocks.10.attn2.to_out_control.weight,transformer_blocks.10.attn2,0.009486430324614048,0.00020773778669536114,4.170924967183964e-06,1.0,2359296,32.331703186035156,0.7080130577087402,0.016573909670114517,0.7627873420715332,3408.205438035241
transformer_blocks.10.attn2.to_q.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,1536,1.110071063041687,0.39424315094947815,0.022468242794275284,0.9216688275337219,394243150949.47815
transformer_blocks.10.attn2.to_q.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,2359296,33.534034729003906,0.4614848792552948,0.01715037226676941,0.8874318599700928,461484879255.2948
transformer_blocks.10.attn2.to_q_control.bias,transformer_blocks.10.attn2,5.125097231939435e-05,0.0002036137884715572,8.98924270131829e-07,1.0,1536,0.7235133051872253,2.874429225921631,0.014255708083510399,0.6333431005477905,14117.06561417914
transformer_blocks.10.attn2.to_q_control.weight,transformer_blocks.10.attn2,0.006732245907187462,0.00020730214600916952,2.915593313446152e-06,1.0000001192092896,2359296,23.520769119262695,0.7242614030838013,0.012074600905179977,0.7674569487571716,3493.747718164083
transformer_blocks.10.attn2.to_v.bias,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0000001192092896,1536,0.3261423110961914,0.5703808069229126,0.006663626059889793,0.8296005129814148,570380806922.9126
transformer_blocks.10.attn2.to_v.weight,transformer_blocks.10.attn2,0.0,0.0,0.0,1.0,2359296,34.401763916015625,0.4173673093318939,0.017680032178759575,0.9089136719703674,417367309331.8939
transformer_blocks.10.attn2.to_v_control.bias,transformer_blocks.10.attn2,7.997542707016692e-05,0.00019868540402967483,1.2231989785504993e-06,0.9999998807907104,1536,0.36178144812583923,0.8987846970558167,0.007183432579040527,0.7030121684074402,4523.657371418791
transformer_blocks.10.attn2.to_v_control.weight,transformer_blocks.10.attn2,0.007843127474188805,0.00020708200463559479,3.43897568200191e-06,1.0,2359296,24.55191993713379,0.6482440829277039,0.01270379964262247,0.7737938165664673,3130.3737905090043
transformer_blocks.10.ff.control_conv.bias,transformer_blocks.10.ff,0.000491016311571002,0.0002050568291451782,3.9402502807206474e-06,0.9999999403953552,6144,1.5288798809051514,0.6384864449501038,0.015235114842653275,0.772908627986908,3113.704842204289
transformer_blocks.10.ff.control_conv.weight,transformer_blocks.10.ff,0.0015070922672748566,0.00020605786994565278,4.0019958760240115e-06,1.0,55296,7.139673709869385,0.9761751294136047,0.023987045511603355,0.5951313376426697,4737.383361934611
transformer_blocks.10.ff.net.0.proj.bias,transformer_blocks.10.ff,0.0,0.0,0.0,1.000000238418579,6144,0.9078609347343445,0.2798268496990204,0.008983414620161057,0.960051953792572,279826849699.0204
transformer_blocks.10.ff.net.0.proj.weight,transformer_blocks.10.ff,0.0,0.0,0.0,0.9999998211860657,9437184,79.49817657470703,0.5432038903236389,0.020558377727866173,0.853958785533905,543203890323.6389
transformer_blocks.10.ff.net.2.bias,transformer_blocks.10.ff,0.0,0.0,0.0,1.0,1536,0.3895881772041321,0.3459375500679016,0.006761282682418823,0.9383676052093506,345937550067.9016
transformer_blocks.10.ff.net.2.weight,transformer_blocks.10.ff,0.0,0.0,0.0,0.9999998807907104,9437184,80.30326080322266,0.5733060240745544,0.02078206278383732,0.840916633605957,573306024074.5544
transformer_blocks.10.ff_context.net.0.proj.bias,transformer_blocks.10.ff_context,0.0,0.0,0.0,0.9999999403953552,6144,1.1393921375274658,0.3374921381473541,0.012234247289597988,0.9673857688903809,337492138147.3541
transformer_blocks.10.ff_context.net.0.proj.weight,transformer_blocks.10.ff_context,0.0,0.0,0.0,1.0,9437184,72.58674621582031,0.4926770329475403,0.018757078796625137,0.8763166069984436,492677032947.5403
transformer_blocks.10.ff_context.net.2.bias,transformer_blocks.10.ff_context,0.0,0.0,0.0,0.9999998807907104,1536,0.3419018089771271,0.23940785229206085,0.0067693209275603294,0.9727753400802612,239407852292.06085
transformer_blocks.10.ff_context.net.2.weight,transformer_blocks.10.ff_context,0.0,0.0,0.0,1.0000001192092896,9437184,74.18549346923828,0.4759941101074219,0.019138935953378677,0.883457601070404,475994110107.4219
transformer_blocks.10.norm1.linear.bias,transformer_blocks.10.norm1,0.0,0.0,0.0,1.0000001192092896,13824,1.497624397277832,0.30771321058273315,0.008706822991371155,0.9518016576766968,307713210582.73315
transformer_blocks.10.norm1.linear.weight,transformer_blocks.10.norm1,0.0,0.0,0.0,0.9999998807907104,21233664,27.742389678955078,0.6048007607460022,0.002809360157698393,0.8249368071556091,604800760746.0022
transformer_blocks.10.norm1_context.linear.bias,transformer_blocks.10.norm1_context,0.0,0.0,0.0,1.0,9216,2.8055527210235596,0.1738249510526657,0.01924113743007183,0.9937030076980591,173824951052.6657
transformer_blocks.10.norm1_context.linear.weight,transformer_blocks.10.norm1_context,0.0,0.0,0.0,1.000000238418579,14155776,18.969528198242188,0.29547417163848877,0.0020921595860272646,0.9579203128814697,295474171638.4888
transformer_blocks.11.attn.add_k_proj.bias,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,1536,0.9014555811882019,0.5587317943572998,0.017422832548618317,0.9030501842498779,558731794357.2998
transformer_blocks.11.attn.add_k_proj.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,2359296,41.48073959350586,0.5785902738571167,0.02150196209549904,0.8339328169822693,578590273857.1167
transformer_blocks.11.attn.add_q_proj.bias,transformer_blocks.11.attn,0.0,0.0,0.0,0.9999998807907104,1536,0.8467004299163818,0.29533621668815613,0.017198441550135612,0.956782877445221,295336216688.1561
transformer_blocks.11.attn.add_q_proj.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,2359296,38.761962890625,0.6105632781982422,0.020108217373490334,0.8211548924446106,610563278198.2422
transformer_blocks.11.attn.add_v_proj.bias,transformer_blocks.11.attn,0.0,0.0,0.0,1.0000001192092896,1536,0.3920821249485016,0.36461660265922546,0.007751785218715668,0.9313767552375793,364616602659.22546
transformer_blocks.11.attn.add_v_proj.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0000001192092896,2359296,39.84684371948242,0.5107802152633667,0.020631449297070503,0.8660513758659363,510780215263.3667
transformer_blocks.11.attn.norm_added_k.weight,transformer_blocks.11.attn,0.0,0.0,0.0,0.9999999403953552,64,0.3681893050670624,0.03730735555291176,0.04132604971528053,0.9998131990432739,37307355552.91176
transformer_blocks.11.attn.norm_added_q.weight,transformer_blocks.11.attn,0.0,0.0,0.0,0.9999999403953552,64,0.6042653322219849,0.062174826860427856,0.06801855564117432,0.9995354413986206,62174826860.42786
transformer_blocks.11.attn.norm_k.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0000001192092896,64,0.5622918009757996,0.050785887986421585,0.058321237564086914,0.9988243579864502,50785887986.421585
transformer_blocks.11.attn.norm_q.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,64,0.6221842765808105,0.05481390655040741,0.06872589886188507,0.9994754195213318,54813906550.40741
transformer_blocks.11.attn.to_add_out.bias,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,1536,0.3306712508201599,0.17329542338848114,0.00642257509753108,0.9850010275840759,173295423388.48114
transformer_blocks.11.attn.to_add_out.weight,transformer_blocks.11.attn,0.0,0.0,0.0,1.0,2359296,37.98443603515625,0.46192842721939087,0.01964166760444641,0.8903429508209229,461928427219.39087
