key,group,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos
transformer_blocks.17.attn.to_k_control.bias,transformer_blocks.17.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.17.attn.to_k_control.weight,transformer_blocks.17.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.17.attn.to_out.0.bias,transformer_blocks.17.attn,1536,0.5956886410713196,0.5019129514694214,0.0105429394170641,0.932270050048828
transformer_blocks.17.attn.to_out.0.weight,transformer_blocks.17.attn,2359296,36.93115615844727,0.502657413482666,0.0190171096473932,0.8747977614402771
transformer_blocks.17.attn.to_out_control.bias,transformer_blocks.17.attn,1536,0.7769038677215576,1.2238504886627195,0.0147864669561386,0.6561512351036072
transformer_blocks.17.attn.to_out_control.weight,transformer_blocks.17.attn,2359296,39.11571502685547,0.9531285166740416,0.0201932769268751,0.6667028665542603
transformer_blocks.17.attn.to_q.bias,transformer_blocks.17.attn,1536,0.6813375949859619,0.4046113491058349,0.0122343897819519,0.928059697151184
transformer_blocks.17.attn.to_q.weight,transformer_blocks.17.attn,2359296,41.19801712036133,0.6516607403755188,0.0212107803672552,0.8018884062767029
transformer_blocks.17.attn.to_q_control.bias,transformer_blocks.17.attn,1536,0.7676861882209778,2.7930896282196045,0.0150603856891393,0.5783030390739441
transformer_blocks.17.attn.to_q_control.weight,transformer_blocks.17.attn,2359296,35.27493667602539,1.0982956886291504,0.0181888379156589,0.6203817129135132
transformer_blocks.17.attn.to_v.bias,transformer_blocks.17.attn,1536,0.2870515882968902,0.7191551923751831,0.0056167803704738,0.7323675155639648
transformer_blocks.17.attn.to_v.weight,transformer_blocks.17.attn,2359296,37.26668167114258,0.4400957226753235,0.0190859567373991,0.9012288451194764
transformer_blocks.17.attn.to_v_control.bias,transformer_blocks.17.attn,1536,0.551587700843811,1.1641175746917725,0.0105876326560974,0.5728172063827515
transformer_blocks.17.attn.to_v_control.weight,transformer_blocks.17.attn,2359296,34.240116119384766,1.1249500513076782,0.0175936352461576,0.5586438179016113
transformer_blocks.17.ff.control_conv.bias,transformer_blocks.17.ff,6144,2.183753490447998,0.6680281758308411,0.0221897717565298,0.7537685036659241
transformer_blocks.17.ff.control_conv.weight,transformer_blocks.17.ff,55296,7.566730499267578,0.5329269766807556,0.0249185413122177,0.871666669845581
transformer_blocks.17.ff.net.0.proj.bias,transformer_blocks.17.ff,6144,1.1944490671157837,0.4586269855499267,0.0117106139659881,0.9010178446769714
transformer_blocks.17.ff.net.0.proj.weight,transformer_blocks.17.ff,9437184,78.50324249267578,0.5726144313812256,0.0202324632555246,0.8410854935646057
transformer_blocks.17.ff.net.2.bias,transformer_blocks.17.ff,1536,0.4850325286388397,0.5040634870529175,0.0072374655865132,0.915431261062622
transformer_blocks.17.ff.net.2.weight,transformer_blocks.17.ff,9437184,77.1966323852539,0.589460551738739,0.0199230033904314,0.8361722826957703
transformer_blocks.17.ff_context.net.0.proj.bias,transformer_blocks.17.ff_context,6144,0.5682430863380432,0.3930586278438568,0.0057748956605792,0.9349313378334044
transformer_blocks.17.ff_context.net.0.proj.weight,transformer_blocks.17.ff_context,9437184,67.16220092773438,0.7904655337333679,0.0173274483531713,0.7512296438217163
transformer_blocks.17.ff_context.net.2.bias,transformer_blocks.17.ff_context,1536,0.3397857248783111,0.9886690974235536,0.0066999546252191,0.7637349963188171
transformer_blocks.17.ff_context.net.2.weight,transformer_blocks.17.ff_context,9437184,56.77083969116211,0.8149564862251282,0.0139560997486114,0.7463247179985046
transformer_blocks.17.norm1.linear.bias,transformer_blocks.17.norm1,9216,1.8039406538009644,0.1783334165811538,0.0120329326018691,0.9931474328041076
transformer_blocks.17.norm1.linear.weight,transformer_blocks.17.norm1,14155776,27.14344787597656,0.5303359627723694,0.0033104391768574,0.8569346070289612
transformer_blocks.17.norm1_context.linear.bias,transformer_blocks.17.norm1_context,9216,3.5167312622070312,0.1984370052814483,0.0249375663697719,0.9910473227500916
transformer_blocks.17.norm1_context.linear.weight,transformer_blocks.17.norm1_context,14155776,17.227216720581055,0.2857972979545593,0.0013095695758238,0.9638764262199402
transformer_blocks.18.attn.add_k_proj.bias,transformer_blocks.18.attn,1536,0.9614847898483276,0.6217644214630127,0.0185594782233238,0.8545443415641785
transformer_blocks.18.attn.add_k_proj.weight,transformer_blocks.18.attn,2359296,40.55351638793945,0.6483913064002991,0.0210122428834438,0.8023713827133179
transformer_blocks.18.attn.add_q_proj.bias,transformer_blocks.18.attn,1536,0.8738321661949158,0.4255419373512268,0.0172833800315856,0.9218108654022216
transformer_blocks.18.attn.add_q_proj.weight,transformer_blocks.18.attn,2359296,39.08843994140625,0.6487476825714111,0.0202690288424491,0.8009994626045227
transformer_blocks.18.attn.add_v_proj.bias,transformer_blocks.18.attn,1536,0.4037119150161743,0.4768384993076324,0.0078177759423851,0.8933717608451843
transformer_blocks.18.attn.add_v_proj.weight,transformer_blocks.18.attn,2359296,38.42409896850586,0.5422227382659912,0.0198593940585851,0.8517245650291443
transformer_blocks.18.attn.norm_added_k.weight,transformer_blocks.18.attn,64,0.5830658674240112,0.0591986104846,0.06341353058815,0.9996007680892944
transformer_blocks.18.attn.norm_added_q.weight,transformer_blocks.18.attn,64,0.3080079257488251,0.0338102132081985,0.0306326784193515,0.9996156692504884
transformer_blocks.18.attn.norm_k.weight,transformer_blocks.18.attn,64,0.8177759051322937,0.0734597072005271,0.0732527673244476,0.9973093271255492
transformer_blocks.18.attn.norm_q.weight,transformer_blocks.18.attn,64,1.9008255004882808,0.1699390858411789,0.2262690067291259,0.9990667104721068
transformer_blocks.18.attn.to_add_out.bias,transformer_blocks.18.attn,1536,0.3079814612865448,0.7245427966117859,0.0061838328838348,0.8198050856590271
transformer_blocks.18.attn.to_add_out.weight,transformer_blocks.18.attn,2359296,34.20796203613281,0.4601464867591858,0.0176352318376302,0.8915644288063049
transformer_blocks.18.attn.to_k.bias,transformer_blocks.18.attn,1536,1.6439965963363647,1.4192436933517456,0.0280071850866079,0.5535107254981995
transformer_blocks.18.attn.to_k.weight,transformer_blocks.18.attn,2359296,42.23264694213867,0.6629155278205872,0.0217135548591613,0.7932751178741455
transformer_blocks.18.attn.to_k_control.bias,transformer_blocks.18.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.18.attn.to_k_control.weight,transformer_blocks.18.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.18.attn.to_out.0.bias,transformer_blocks.18.attn,1536,0.7275157570838928,0.6790520548820496,0.0131062632426619,0.8952835202217102
transformer_blocks.18.attn.to_out.0.weight,transformer_blocks.18.attn,2359296,34.78971099853516,0.4885885119438171,0.0179126746952533,0.8819141983985901
transformer_blocks.18.attn.to_out_control.bias,transformer_blocks.18.attn,1536,0.743297815322876,1.2549337148666382,0.0142220258712768,0.6128348708152771
transformer_blocks.18.attn.to_out_control.weight,transformer_blocks.18.attn,2359296,38.43318939208984,0.9261261224746704,0.0198428016155958,0.6763885021209717
transformer_blocks.18.attn.to_q.bias,transformer_blocks.18.attn,1536,0.7413244843482971,0.3784606158733368,0.0142023134976625,0.9353857040405272
transformer_blocks.18.attn.to_q.weight,transformer_blocks.18.attn,2359296,40.425418853759766,0.6083362698554993,0.0208445694297552,0.8228874206542969
transformer_blocks.18.attn.to_q_control.bias,transformer_blocks.18.attn,1536,0.9091006517410278,4.413198471069336,0.0177194327116012,0.4926786720752716
transformer_blocks.18.attn.to_q_control.weight,transformer_blocks.18.attn,2359296,36.08177947998047,1.1038427352905271,0.0186121668666601,0.6294918656349182
transformer_blocks.18.attn.to_v.bias,transformer_blocks.18.attn,1536,0.3811076879501343,0.8105369210243225,0.0075671300292015,0.6471859216690063
transformer_blocks.18.attn.to_v.weight,transformer_blocks.18.attn,2359296,37.703216552734375,0.4884476065635681,0.0193604007363319,0.8810024261474609
transformer_blocks.18.attn.to_v_control.bias,transformer_blocks.18.attn,1536,0.3801911771297455,0.7442567348480225,0.0074413176625967,0.7417783141136169
transformer_blocks.18.attn.to_v_control.weight,transformer_blocks.18.attn,2359296,29.47878646850586,1.02625572681427,0.0151809193193912,0.5912912487983704
transformer_blocks.18.ff.control_conv.bias,transformer_blocks.18.ff,6144,2.170439481735229,0.7032424807548523,0.0219399034976959,0.7151919603347778
transformer_blocks.18.ff.control_conv.weight,transformer_blocks.18.ff,55296,7.027955055236816,0.6943434476852417,0.0232732836157083,0.7958991527557373
transformer_blocks.18.ff.net.0.proj.bias,transformer_blocks.18.ff,6144,1.0743699073791504,0.4635228812694549,0.0105836018919944,0.9062496423721312
transformer_blocks.18.ff.net.0.proj.weight,transformer_blocks.18.ff,9437184,78.5356216430664,0.5828368067741394,0.0202426090836524,0.8366491794586182
transformer_blocks.18.ff.net.2.bias,transformer_blocks.18.ff,1536,0.5417504906654358,0.6047104001045227,0.008591890335083,0.9022669196128844
transformer_blocks.18.ff.net.2.weight,transformer_blocks.18.ff,9437184,77.62909698486328,0.611011266708374,0.0200364626944065,0.8275959491729736
transformer_blocks.18.ff_context.net.0.proj.bias,transformer_blocks.18.ff_context,6144,0.4680348634719848,0.9609098434448242,0.0048852176405489,0.7558104991912842
transformer_blocks.18.ff_context.net.0.proj.weight,transformer_blocks.18.ff_context,9437184,27.633731842041016,0.6149714589118958,0.0067521203309297,0.8184280395507812
transformer_blocks.18.ff_context.net.2.bias,transformer_blocks.18.ff_context,1536,0.1403145343065261,0.7065520882606506,0.0023454222828149,0.7711434364318848
transformer_blocks.18.ff_context.net.2.weight,transformer_blocks.18.ff_context,9437184,11.507513999938965,0.3163300156593323,0.002484067576006,0.95150226354599
transformer_blocks.18.norm1.linear.bias,transformer_blocks.18.norm1,9216,1.5410622358322144,0.1495707482099533,0.0108641535043716,0.992834210395813
transformer_blocks.18.norm1.linear.weight,transformer_blocks.18.norm1,14155776,26.06129264831543,0.5070914030075073,0.0032094493508338,0.8705841898918152
transformer_blocks.18.norm1_context.linear.bias,transformer_blocks.18.norm1_context,9216,2.589348316192627,0.1795545369386673,0.0159304998815059,0.995514154434204
transformer_blocks.18.norm1_context.linear.weight,transformer_blocks.18.norm1_context,14155776,13.566695213317873,0.2677130103111267,0.0010575614869594,0.9693241715431212
transformer_blocks.19.attn.add_k_proj.bias,transformer_blocks.19.attn,1536,1.1197292804718018,0.3724689185619354,0.0216031782329082,0.9282662868499756
transformer_blocks.19.attn.add_k_proj.weight,transformer_blocks.19.attn,2359296,42.85665893554688,0.6252140998840332,0.0222148932516574,0.8069227337837219
transformer_blocks.19.attn.add_q_proj.bias,transformer_blocks.19.attn,1536,0.9007577896118164,0.4998513758182525,0.0180276334285736,0.8837938904762268
transformer_blocks.19.attn.add_q_proj.weight,transformer_blocks.19.attn,2359296,38.01739883422852,0.6946501135826111,0.0197153706103563,0.7832384705543518
transformer_blocks.19.attn.add_v_proj.bias,transformer_blocks.19.attn,1536,0.3720306754112243,0.4734925627708435,0.0072620436549186,0.9277185797691344
transformer_blocks.19.attn.add_v_proj.weight,transformer_blocks.19.attn,2359296,39.08001708984375,0.6141775846481323,0.0201309584081172,0.8168447613716125
transformer_blocks.19.attn.norm_added_k.weight,transformer_blocks.19.attn,64,0.8013535141944885,0.0863961651921272,0.0923623889684677,0.9995130300521852
transformer_blocks.19.attn.norm_added_q.weight,transformer_blocks.19.attn,64,0.9272983074188232,0.1003409847617149,0.1032789051532745,0.9986210465431212
transformer_blocks.19.attn.norm_k.weight,transformer_blocks.19.attn,64,1.00877845287323,0.0930459722876548,0.0819655805826187,0.9959052205085754
transformer_blocks.19.attn.norm_q.weight,transformer_blocks.19.attn,64,2.0494256019592285,0.1767743974924087,0.2391779571771621,0.9980534315109252
transformer_blocks.19.attn.to_add_out.bias,transformer_blocks.19.attn,1536,0.335053414106369,0.5758697390556335,0.0065856273286044,0.8631677627563477
transformer_blocks.19.attn.to_add_out.weight,transformer_blocks.19.attn,2359296,35.15488815307617,0.4355643987655639,0.0180120430886745,0.901364803314209
transformer_blocks.19.attn.to_k.bias,transformer_blocks.19.attn,1536,1.912599802017212,0.9364761114120485,0.0334556214511394,0.5477968454360962
transformer_blocks.19.attn.to_k.weight,transformer_blocks.19.attn,2359296,41.25994491577149,0.6835595369338989,0.0210656467825174,0.792127251625061
transformer_blocks.19.attn.to_k_control.bias,transformer_blocks.19.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.19.attn.to_k_control.weight,transformer_blocks.19.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.19.attn.to_out.0.bias,transformer_blocks.19.attn,1536,0.7653820514678955,0.7078105211257935,0.0128141902387142,0.9240314960479736
transformer_blocks.19.attn.to_out.0.weight,transformer_blocks.19.attn,2359296,37.27213668823242,0.5036288499832153,0.0191248133778572,0.8732153177261353
transformer_blocks.19.attn.to_out_control.bias,transformer_blocks.19.attn,1536,0.5911017060279846,0.9519211053848268,0.0111086620017886,0.6590423583984375
transformer_blocks.19.attn.to_out_control.weight,transformer_blocks.19.attn,2359296,38.79723739624024,0.8986652493476868,0.0199764892458915,0.6924185156822205
transformer_blocks.19.attn.to_q.bias,transformer_blocks.19.attn,1536,0.8726041316986084,0.4715487062931061,0.0171979628503322,0.9160680174827576
transformer_blocks.19.attn.to_q.weight,transformer_blocks.19.attn,2359296,40.7432975769043,0.653468132019043,0.0209939423948526,0.8017542362213135
transformer_blocks.19.attn.to_q_control.bias,transformer_blocks.19.attn,1536,1.0143928527832031,3.461158514022827,0.0194003917276859,0.6346012949943542
transformer_blocks.19.attn.to_q_control.weight,transformer_blocks.19.attn,2359296,38.35013198852539,1.1933975219726562,0.0197843760251998,0.6036350727081299
transformer_blocks.19.attn.to_v.bias,transformer_blocks.19.attn,1536,0.3358586132526397,0.8936874866485596,0.0068139983341097,0.6300153732299805
transformer_blocks.19.attn.to_v.weight,transformer_blocks.19.attn,2359296,37.56271362304688,0.4471703171730041,0.0191081929951906,0.898155152797699
transformer_blocks.19.attn.to_v_control.bias,transformer_blocks.19.attn,1536,0.3299985229969024,0.6724529266357422,0.0066712899133563,0.7932526469230652
transformer_blocks.19.attn.to_v_control.weight,transformer_blocks.19.attn,2359296,30.08006858825684,0.9986966848373412,0.0154259838163852,0.6043114066123962
transformer_blocks.19.ff.control_conv.bias,transformer_blocks.19.ff,6144,2.310655117034912,0.6265793442726135,0.0229793824255466,0.7794075608253479
transformer_blocks.19.ff.control_conv.weight,transformer_blocks.19.ff,55296,7.866383075714111,0.5948073267936707,0.0255350563675165,0.8400861620903015
transformer_blocks.19.ff.net.0.proj.bias,transformer_blocks.19.ff,6144,1.142490029335022,0.5313079357147217,0.010741370730102,0.8970805406570435
transformer_blocks.19.ff.net.0.proj.weight,transformer_blocks.19.ff,9437184,80.43309783935547,0.5987677574157715,0.020703637972474,0.8277735114097595
transformer_blocks.19.ff.net.2.bias,transformer_blocks.19.ff,1536,0.5810303688049316,0.5316276550292969,0.0095092877745628,0.9244439005851746
transformer_blocks.19.ff.net.2.weight,transformer_blocks.19.ff,9437184,78.6966781616211,0.623109757900238,0.0202668271958827,0.8220619559288025
transformer_blocks.19.ff_context.net.0.proj.bias,transformer_blocks.19.ff_context,6144,0.6031191349029541,0.3421029448509216,0.0060636866837739,0.9396966099739076
transformer_blocks.19.ff_context.net.0.proj.weight,transformer_blocks.19.ff_context,9437184,69.63639831542969,0.7309924960136414,0.0179657526314258,0.7743460536003113
transformer_blocks.19.ff_context.net.2.bias,transformer_blocks.19.ff_context,1536,0.3748450875282287,0.9974267482757568,0.0074349357746541,0.6873660683631897
transformer_blocks.19.ff_context.net.2.weight,transformer_blocks.19.ff_context,9437184,57.04542541503906,0.6633079648017883,0.0140471626073122,0.8082911968231201
transformer_blocks.19.norm1.linear.bias,transformer_blocks.19.norm1,9216,1.712760090827942,0.1377111375331878,0.0118152620270848,0.9939054846763612
transformer_blocks.19.norm1.linear.weight,transformer_blocks.19.norm1,14155776,28.593891143798828,0.4882930517196655,0.0034497412852942,0.8793070912361145
